schoolSN,courseName,courseId,userId,userName,comments,mark,agreeCount
JLU,控制工程基础,1205800824,4296138,朝阳武忠祥,老师讲述的非常详细并且形象地举出了一些典型的例子，我认为这个课是mooc上所有关于控制工程基础的课中最好的！,5.0,2
JLU,控制工程基础,1205800824,4033110,mooc归途,老师讲得很好，尤其是传递函数那一段，讲得很透彻！,5.0,1
JLU,控制工程基础,1205800824,2626100,小昊轩,对现在从事的专业有了更深层次的认知，非常感激。,5.0,1
JLU,控制工程基础,1205800824,4992215,mooc43998090881004675,通俗易懂，非常棒！,5.0,0
JLU,控制工程基础,1205800824,4977842,Matrix_140,人生导师哈哈哈哈,5.0,0
JLU,控制工程基础,1205800824,4916129,mooc77920345896177237,BUCUO,5.0,0
JLU,控制工程基础,1205800824,4854233,qlu-cx-201701150083-单宝轩,孙吉老师的讲课视频磕磕绊绊，整部视频全是重复的废话，让人难以理解，希望老师在录制视频前能好好备课，多加练习,1.0,0
JLU,控制工程基础,1205800824,4840123,mooc46626322530700642,老师很亲切和蔼,5.0,0
JLU,控制工程基础,1205800824,4764688,k1250188888706368249,太他妈难了,1.0,0
JLU,控制工程基础,1205800824,4717757,制二班32号刘海龙,是一门从视频制作和老师讲授方式都做得很好的一门线上课程！,5.0,0
JLU,控制工程基础,1205800824,4643157,石油-机械1班-满梦启,老师讲的非常好，听完以后获益匪浅！,5.0,0
JLU,控制工程基础,1205800824,4081644,之cyh,全网讲的最好,5.0,0
JLU,控制工程基础,1205800824,3967850,机械1801唐昊,在讲知识点的同时能搭配典型例题更好,4.0,0
JLU,控制工程基础,1205800824,3803547,崔帅帅,真心谢谢各位老师,5.0,0
JLU,控制工程基础,1205800824,3798531,上下求索mooc14,"干货满满，就希望能更精细一点会更好。
",4.0,0
JLU,控制工程基础,1205800824,3786533,2017000074丨刘超丨机械Z1715,"好好好好好好
",5.0,0
JLU,控制工程基础,1205800824,3747673,GloryCity,课程设置很合理，又重新复习了一遍，理解更加深刻了！,5.0,0
JLU,控制工程基础,1205800824,3736512,mooc584584684248425,66666666,5.0,0
JLU,国际学术交流英语,1205812821,2019430,ThomasZhu,我在国外上大学，但是这些知识国外的老师并不会专门讲，都是靠自己摸索的。这门课对于我来说蛮实用的，即学即用！,5.0,5
JLU,国际学术交流英语,1205812821,2021618,镜花追梦,真的很有用,5.0,4
JLU,国际学术交流英语,1205812821,2023111,181702524孙方星,这种课 是我所需要的 希望慕课多一些这样的和实践结合的,5.0,3
JLU,国际学术交流英语,1205812821,2072519,LlLWwwb,内容实用，讲授清楚,5.0,2
JLU,国际学术交流英语,1205812821,2046019,0420002003王书林,非常好，干货多，收获很多,5.0,2
JLU,国际学术交流英语,1205812821,2031069,m17390068909163com,老师的视频做得很用心，讲解得特别详细，发音也非常清晰，学到了很多干货。,5.0,2
JLU,国际学术交流英语,1205812821,3948844,潘月涛20201105231,学到了很多学术英语的知识，收益颇丰。,5.0,1
JLU,国际学术交流英语,1205812821,3946634,高天20201105239,确实挺不错的，好好听学到了不少新东西。,5.0,1
JLU,国际学术交流英语,1205812821,3844400,家宝儿0726,It's a great class！,5.0,1
JLU,国际学术交流英语,1205812821,3307281,浼彧,整个课程的学习框架非常清楚，老师的讲解、课程难易安排与课件的融合度高，在学习的过程中收获良多。,5.0,1
JLU,国际学术交流英语,1205812821,3281967,沈师金融学五班王子洋,本次课程，简短却能深入人心，感觉不错,4.0,1
JLU,国际学术交流英语,1205812821,3264024,Lucky1717,很棒很棒很棒,5.0,1
JLU,国际学术交流英语,1205812821,3268248,mooc15441920605541966,学习到很多知识，而且也纠正了自己以前一些错误的认识,5.0,1
JLU,国际学术交流英语,1205812821,3199533,mooc46806891340983655,梁老师授课重点突出，层次分明。,5.0,1
JLU,国际学术交流英语,1205812821,3049134,mooc42248362051658163,老师讲课非常好好,5.0,1
JLU,国际学术交流英语,1205812821,3040442,mooc16687125779157231,课程结构很细致,5.0,1
JLU,国际学术交流英语,1205812821,3038455,难忘啊,特别喜欢老师的授课方式，,5.0,1
JLU,国际学术交流英语,1205812821,3021288,mooc16051726021887223,学习系统化,5.0,1
JLU,国际学术交流英语,1205812821,2990733,19金融王晓航,It's very good. I think that the software is the best one. I can learn what I want to learn. ,5.0,1
JLU,国际学术交流英语,1205812821,2971934,柒发,老师讲得非常有用,5.0,1
JLU,材料学概论,1205797819,2601111,笙宵,这门课很棒哦！,5.0,1
JLU,材料学概论,1205797819,2044360,吉布斯咯咯,感谢老师 感谢平台,5.0,1
JLU,材料学概论,1205797819,4957580,韩厚有,老师讲的比较通俗，对着的PPT很容易就能听懂。,5.0,0
JLU,材料学概论,1205797819,4869434,mooc76429451330895332,谢谢老师 您辛苦啦 我受益匪浅,5.0,0
JLU,材料学概论,1205797819,4725385,k1260070133156393300,老师的授课内容非常的详细，帮助我对材料学有了更深的了解,5.0,0
JLU,材料学概论,1205797819,4043523,mooc37701383418201982,不错的体验,5.0,0
JLU,材料学概论,1205797819,3741286,郑伟杰，，,很喜欢老师的讲课方式,5.0,0
JLU,材料学概论,1205797819,3599252,k121517918644450,内容贴合实际，深入浅出，比较好的一门课,4.0,0
JLU,材料学概论,1205797819,3323383,刘要涛,有没有材料学概论相关题目啊，网上题目好少呀有QQ群吗？,5.0,0
JLU,材料学概论,1205797819,3185739,Apollomooc61,"受益匪浅，老师讲课很棒

",5.0,0
JLU,材料学概论,1205797819,3110300,43o8,不一样感受，重新对材料有了一定了解。,4.0,0
JLU,材料学概论,1205797819,2243834,赵栩鹏,"通过中国大学慕课平台， 以在线学习形式学习了该门课程，授课教师具有丰富的理论知识，并能够结合实际深入浅出的进行讲解，让我受益匪浅。

",1.0,0
JLU,材料学概论,1205797819,2032346,夕mooc153,讲的非常好，五星好评！,5.0,0
JLU,材料学概论,1205797819,2004671,mooc91832229062997261,老师讲的非常不错，很能激发起听者的学习兴趣。,5.0,0
JLU,中国文化的日本之旅,1205723806,1802705,明秋山的面包车,喜欢周老师，没有道理。,5.0,12
JLU,中国文化的日本之旅,1205723806,1832007,yummy_Zhu,"周异夫教授很儒雅，讲课生动有趣，有点像上日本文学简史。对于日语翻译欧美文化组建新汉字词组，反向输入中国一事，本人表示震惊到了！难怪当年那么多人去日本留学！联想到鲁迅先生，前段时间刚好看到有文章介绍，那段时期中国文人努力把欧美先进科学知识通过科幻文学创作，对国内进行普及教育，鲁迅也翻译了《月界旅行》。估计里面也使用了不少新造词吧。看回当下，日本在某些领域依然走在中国前面，保护传统文化方面也是值得中国学习。真的惊叹这个国家太厉害了，中国不能输，要努力！我也要把古诗词、四书五经翻出来看，不能输啊~
房颖老师的讲课也舒服，内容很接地气，与时俱进。但七夕这个话题，讲了3节课好像有点多了。希望看到更多的日本知识，不怕信息量爆炸，因为可以反复回看。期待新课，比心~",5.0,9
JLU,中国文化的日本之旅,1205723806,1813365,西大外院18谢涟荟,居然搜到了周老师和房老师的课，太开心了，要是能开有关日本文学的课就好了。,5.0,7
JLU,中国文化的日本之旅,1205723806,1805530,清水mooc196,啊！！！为我老师们打call!!!,5.0,6
JLU,中国文化的日本之旅,1205723806,1854474,无知吱,非常好好好好！老师都很儒雅，真棒！,5.0,3
JLU,中国文化的日本之旅,1205723806,1854392,sevencyan163com,学到了很多中日文化的区别与传承,5.0,3
JLU,中国文化的日本之旅,1205723806,1824229,冷and暖,虽然是学法语的，但看日语的视频也觉得超级棒哒,5.0,3
JLU,中国文化的日本之旅,1205723806,2053174,毕舒予,非常喜欢老师的讲课方式，希望吉林大学日语系多出版一些这样的优秀课程，谢谢老师们！,5.0,2
JLU,中国文化的日本之旅,1205723806,4604584,抑菌液,学习容易不难,5.0,1
JLU,中国文化的日本之旅,1205723806,4569508,haojihong2003163com,对于想到日本留学的应该学习这门课程,5.0,1
JLU,中国文化的日本之旅,1205723806,4228210,任柯嘉,好 真挺好的,5.0,1
JLU,中国文化的日本之旅,1205723806,4217604,rubyyyyyy,"教师讲解非常全面，对于非日语专业的学生来说理解起来也非常容易。
从文化对比的角度来看中日文化交流，更能理解中日两国的文化了。",5.0,1
JLU,中国文化的日本之旅,1205723806,4163889,名字没想法,对中日文化有了更深的了解,5.0,1
JLU,中国文化的日本之旅,1205723806,4011384,谢凝晖,内容很新奇也很实用，很喜欢,5.0,1
JLU,中国文化的日本之旅,1205723806,3426863,李俊磊RLR,老师们都讲的非常好,5.0,1
JLU,中国文化的日本之旅,1205723806,3358420,人生四十从头越,挺好的，长知识了。,5.0,1
JLU,中国文化的日本之旅,1205723806,3338773,樊静云,感谢老师们系统的讲解,5.0,1
JLU,中国文化的日本之旅,1205723806,3309323,付宇召,很好的课，获益匪浅,5.0,1
JLU,中国文化的日本之旅,1205723806,3288125,东哥走日本,内容丰富，讲解深入浅出，很不错的课程。,5.0,1
JLU,中国文化的日本之旅,1205723806,3251795,孙贞钰,老师们讲课非常有连续性，很流畅，听起来上瘾，有几次我刚想问为什么，接下来老师就解答了，非常开心,5.0,1
JLU,英文电影中的西方文化,1205714807,2143734,mooc23994804163026679,听着太累，第一个老师的口语有点。。。听不进去,1.0,13
JLU,英文电影中的西方文化,1205714807,1722313,青少儿武术安全教育协会吉林省,喜欢电影，喜欢英文，喜欢西方文化，这三者完美结合在一个课程当中，非常期待！,5.0,8
JLU,英文电影中的西方文化,1205714807,1918530,mooc56420250955097045," In my opinion , the class is useful and interesting.What is more , we can also improve our English Writing Level by discussing with teacher and classmates in the Public discussion forum . 
",5.0,5
JLU,英文电影中的西方文化,1205714807,1916659,游明明12180611吉林大学,课程特别好,5.0,4
JLU,英文电影中的西方文化,1205714807,1765170,刘阳12180512吉林大学,通过学习长见识好多，学习了很多西方文化，顶这样的课程~希望能一直开下去！,5.0,4
JLU,英文电影中的西方文化,1205714807,2377634,范梦圆you,老师讲的细致到，带我领略了未知的西方文化,5.0,2
JLU,英文电影中的西方文化,1205714807,2253571,ChanelOrberlin,真的很有趣，值得重复看。,5.0,2
JLU,英文电影中的西方文化,1205714807,2113258,李弘珂,课程精彩，受益很大。,5.0,2
JLU,英文电影中的西方文化,1205714807,1960627,曲优,很喜欢这样的线上线下同步的授课方式，喜欢老师在课堂上的教学方式，让西方文化和英文电影于我不仅是喜好那么简单了。好评！,5.0,2
JLU,英文电影中的西方文化,1205714807,1905867,雪霏霏123,"全英教学，是一门很优秀的课程
老师严谨，认真，专业
在英文电影中探索西方文化的奥秘，在快乐中学习",5.0,2
JLU,英文电影中的西方文化,1205714807,1905864,19181603,老师讲的很好，学到了很多新的知识，还有电影可以看，很好的一堂课！,5.0,2
JLU,英文电影中的西方文化,1205714807,1771735,宋利然81180241吉林大学,老师，我是咱们班的，学号81180241，宋利然,5.0,2
JLU,英文电影中的西方文化,1205714807,3706774,xd张一飞mooc11582621540555,拓宽知识面与视野的网课。很好！,5.0,1
JLU,英文电影中的西方文化,1205714807,3642984,崔继开,good! The best one I have learned.,5.0,1
JLU,英文电影中的西方文化,1205714807,3630576,Chang文娜,很高兴有机会学习这门课，老师讲的很好，学到了很多，感觉自己的英语水平都提高了，随着慢慢长大，能静下心来学习英语的时间越来越少，所以很开心有这次机会，不仅能学西方文化，还可以提高英语，棒棒的！,5.0,1
JLU,英文电影中的西方文化,1205714807,3532573,西电-韩愈,感觉老师讲的很多  收获到了很多,5.0,1
JLU,英文电影中的西方文化,1205714807,3536402,19061212410徐栗晗,课程非常不错，老师的讲解深入浅出，让我通过电影了解了很多西方文化，受益匪浅！,5.0,1
JLU,英文电影中的西方文化,1205714807,3535227,mooc57071819019875797,内容好，质量高,5.0,1
JLU,英文电影中的西方文化,1205714807,3532267,XDU-洪世宽,内容丰富，每章的介绍都是根据真实历史情况进行讲解，结合实际电影情节加深我们的理解，so good！,5.0,1
JLU,英文电影中的西方文化,1205714807,3520488,杜李旭弘_19011210593,"The movie is wonderful, and the teacher explains it well.",4.0,1
JLU,网络环境下的政府形态,1205703805,2227761,yyp杨岳鹏,"同学们：
       大家好。我是本课程的助教。欢迎您参与《网络环境下的政府形态》这门课程，愿您在学习中收获知识和喜悦，也愿您在讨论中结交更多的良师益友，与您共同进步。正如课程介绍部分所言，本课程由北京大学、吉林大学、华南理工大学等老师共同打造，结合生动的实践案例，为您讲解网络环境下电子政府的数林资源、服务愿景、治理风险和实践样貌，助您更好地了解电子政府的实践进展。
        另外，为了创造一个和谐的交流环境，我们特别设立了专题讨论区，您可通过此平台，随时提出您独到的思维与见解。您的积极参与，将对大家的学习和课程的丰富完善有很大帮助。
       最后，祝您学习进步，事业顺利，生活愉快。",5.0,4
JLU,网络环境下的政府形态,1205703805,2261314,yc杨成,非常有价值的课程，会继续跟着一起学下去的。谢谢各位老师。,5.0,2
JLU,网络环境下的政府形态,1205703805,3111325,08180511张宁,课程很赞！老师讲课认真！获益匪浅！,5.0,1
JLU,网络环境下的政府形态,1205703805,3083545,吉林大学行政学院张嘉伟,课程非常不错,5.0,1
JLU,网络环境下的政府形态,1205703805,3079344,罗文君lwj,老师很认真，资料齐全，也认真批改作业，助教也很热心，体验感良好！,5.0,1
JLU,网络环境下的政府形态,1205703805,3061989,马营1,十分好的课程，很棒,5.0,1
JLU,网络环境下的政府形态,1205703805,3067775,姜晓桐1,是非常好的课程，收获很多。,5.0,1
JLU,网络环境下的政府形态,1205703805,3070839,冉茂疑08180517,好！课程安排清晰！,5.0,1
JLU,网络环境下的政府形态,1205703805,3005718,齐琦2000,"课程十分优秀
",5.0,1
JLU,网络环境下的政府形态,1205703805,3003707,吴悦08180215,更加了解政府信息化,5.0,1
JLU,网络环境下的政府形态,1205703805,2285819,周智杰202009,内容丰富 展示形式新颖 便于学习,5.0,1
JLU,网络环境下的政府形态,1205703805,2278471,林景安,了解了很多东西。,4.0,1
JLU,网络环境下的政府形态,1205703805,2271203,dlwlgcs163com,hao hangndh fhnfkdfaf,4.0,1
JLU,网络环境下的政府形态,1205703805,4839108,汪晓若,讲授清晰，内容充实,5.0,0
JLU,网络环境下的政府形态,1205703805,4823422,刘晏泽25190316,"好好好好好
",5.0,0
JLU,网络环境下的政府形态,1205703805,4816218,苗青 08190125,可以增加实例加以解析,4.0,0
JLU,网络环境下的政府形态,1205703805,4779049,贺洋08190525,老师讲得很有料,5.0,0
JLU,网络环境下的政府形态,1205703805,4766504,石棋 08190409,课程真的非常精炼，讲解的简单易懂,5.0,0
JLU,网络环境下的政府形态,1205703805,4728218,尼玛琼吉08190415,好用谢谢谢,5.0,0
JLU,网络环境下的政府形态,1205703805,4714461,王子豪 08190120,内容丰富，讲述详实，语言干练，深入浅出。,5.0,0
JLU,International Relation and International Law,1003606001,1642534,Sonder1999,老师也太贴心了吧！！！竟录制了中英文两个版本。真的爱死了！！,5.0,8
JLU,International Relation and International Law,1003606001,430210,mooc11829352625265423,讲的很棒！,5.0,3
JLU,International Relation and International Law,1003606001,1781689,mooc55634283414791482,很好的中国大学先修课程,5.0,1
JLU,International Relation and International Law,1003606001,4344961,mooc9424280655951464,老师讲得很清楚。谢谢！,5.0,0
JLU,International Relation and International Law,1003606001,3900448,静语娴言,全英授课也是牛逼了,5.0,0
JLU,International Relation and International Law,1003606001,3521315,mooc17749248134018651,特别好的课！,5.0,0
JLU,International Relation and International Law,1003606001,3515150,17级法5宋安琪201705250833,何志鹏老师超赞呀！希望今年能顺利上岸到吉大国际法！,5.0,0
JLU,International Relation and International Law,1003606001,3413098,young璇,课程主要以讨论形式展开，对主要问题的阐述十分清晰,4.0,0
JLU,International Relation and International Law,1003606001,2892362,shuhmacherr,收获了很多关于国际法的知识,5.0,0
JLU,International Relation and International Law,1003606001,1664310,佘静雯,很喜欢听得懂,4.0,0
JLU,国际法,1003782003,2041674,Alecat,老师，请问可以把英文版打开权限吗，我非常想看您的讲解，谢谢老师,5.0,8
JLU,国际法,1003782003,4252227,halokto,请问这门课程的教材用的是哪一本书呀,5.0,4
JLU,国际法,1003782003,2045908,黄晶mooc16,非常敬佩有学识的何老师，上学时上课就怕老师点名上课只顾紧张了，但是还记得老师走在学生之间充满激情的讲授，现在理解能力提高了，对国际法更感兴趣了，今天听课更能深刻领悟国际法的魅力！！！,5.0,3
JLU,国际法,1003782003,1637139,叶铭轩,很细致，尤其喜欢老师的那股范儿,5.0,2
JLU,国际法,1003782003,4729649,.k1283908376455337837,"不错不错
真不错",5.0,1
JLU,国际法,1003782003,4563387,军师书生,全部听完了，课程内容非常充实，各位老师讲解得深入浅出，学到了很多，相较其他高校的国际法慕课课程，课时非常充足。特别喜欢何志鹏老师的风格，举重若轻、娓娓道来。今后如果能配合详细精美的授课PPT、重要案例、参考论文等资料的话，学习效果会更好，期待不断完善。再次感谢吉林大学法学院国际法团队的各位老师！,5.0,1
JLU,国际法,1003782003,3448243,mooc11582794827922,"上了这个课受益匪浅。
",5.0,1
JLU,国际法,1003782003,2036431,辛博远,讲课非常细致，内容丰富，师资力量很强大,5.0,1
JLU,国际法,1003782003,1842377,chita78,先发现了英文版的，比较短，对于零基础来说有些难以理解，然后发现还开了中文版的，课时充足，内容丰富，参与每节课的课下讨论时，发现题目设定真的很用心，既能促使预习与复习， 还能引导总结的思路，在回答一些问题过程中会想去查些相关资料，提高了阅读面，加深了了解。,5.0,1
JLU,国际法,1003782003,1665182,mooc79771335942129970,"完美
太棒了",5.0,1
JLU,国际法,1003782003,1663356,mooc1535960677027,好的不得了,5.0,1
JLU,国际法,1003782003,1653290,两会期间,"课程非常棒
",5.0,1
JLU,国际法,1003782003,1647165,王爷的狐,很好的哦 ,5.0,1
JLU,国际法,1003782003,1629997,修晋谦,课程内容新颖，老师理论水平确实高，吉林大学国际法非常棒。,5.0,1
JLU,国际法,1003782003,4958936,19法学3班阮靖超,内容不错，比我自己的老师强多了,4.0,0
JLU,国际法,1003782003,4960536,李帅1913473,"我觉得很好
",5.0,0
JLU,国际法,1003782003,4926366,mooc39758490489403026,非常好啊啊 ,5.0,0
JLU,国际法,1003782003,4920330,nszbxy84200431,很好，充实了暑假，为开学做了准备,5.0,0
JLU,国际法,1003782003,4915210,mooc77581766383310216,很有启发！非常感谢老师们~,5.0,0
JLU,国际法,1003782003,4812458,甘彩凤1820114080,"内容简练清晰，都听懂了呢
",5.0,0
JLU,国学通论（二）,1003541124,2194921,jldx18180303戚钰婕,窦老师太可爱了,5.0,3
JLU,国学通论（二）,1003541124,1898757,千乐mooc,听了窦老师的国学通论一二，受益匪浅，对国学知识有了更深刻的了解，期待更多精彩的内容,5.0,3
JLU,国学通论（二）,1003541124,1898713,吕mooc88,内容承接了《国学通论（一）》，使整个国学体系更加完整，结构紧凑，期待还有更多关于音乐建筑风水等方面的讲解！,5.0,2
JLU,国学通论（二）,1003541124,1891318,Sziyue,"作为老师慕课团队的成员和学生，我认为国学通论课程特别赞。
从内容上讲，章节内容丰富而有清晰逻辑，讲解深入浅出，揭示国学大美真容；从制作上讲，每一个特效、视频、图画都用心选择搭配，只为将最好的国学呈现给大家",5.0,2
JLU,国学通论（二）,1003541124,4087928,语化石,风趣幽默！,5.0,1
JLU,国学通论（二）,1003541124,4911715,zmooc1918,窦老师博学多才，讲的精采风趣，知识量很大。,5.0,0
JLU,国学通论（二）,1003541124,4889213,赵树斌,整体性讲的很好，不过只是一个概论类课程，没有第一期讲的有侧重点,4.0,0
JLU,国学通论（二）,1003541124,4876419,Tianyacao,非常好的课，内容丰富全面。,5.0,0
JLU,国学通论（二）,1003541124,4781054,堕天使的梦魇,太爱了，学习通的关了，来这里听,5.0,0
JLU,国学通论（二）,1003541124,4726945,杨忠芹,窦老师博学多才，很喜欢老师的课程,5.0,0
JLU,国学通论（二）,1003541124,4643947,esy3322033,经史子集值得我们去研读,4.0,0
JLU,国学通论（二）,1003541124,4490316,mooc1504669066419,收获匪浅，持之以恒学习古代文化，向古人学习是一生课题。,5.0,0
JLU,国学通论（二）,1003541124,4388265,mooc35833725373138069,老师讲的好,5.0,0
JLU,国学通论（二）,1003541124,3972646,mooc55609011561219351,喜欢，大爱,5.0,0
JLU,国学通论（二）,1003541124,3950636,丘邑,老师知识确实渊博，但讲得太泛了,3.0,0
JLU,国学通论（二）,1003541124,3934718,李白迷妹,老师真是太可爱啦,5.0,0
JLU,国学通论（二）,1003541124,3901637,廖承金Amos,老师为什么风水部分下架了,5.0,0
JLU,国学通论（二）,1003541124,3802295,Joehu69,非常好的课程,5.0,0
JLU,国学通论（二）,1003541124,3749499,似水流年mooc11583312513066,"nice，学到很多，感谢老师！
",5.0,0
JLU,国学通论（二）,1003541124,3593128,老七ykt50179497206688597,"大大拓展了对国学的视野，老师的知识和气度值得尊敬
",5.0,0
JLU,国学通论（一）,1003545120,1879669,依铭mooc,原本以为这种课程会很枯燥，但老师讲得很幽默，感觉自己学到了很多知识，也弄清楚了很多之前模糊的点。,5.0,5
JLU,国学通论（一）,1003545120,1898710,吕mooc88,课程内容新颖，经过了静心选择，结构完整，让人对国学有个系统的了解,5.0,3
JLU,国学通论（一）,1003545120,1708885,wwf990163com,窦老师的课很幽默风趣，让人不忍心停下来，窦老师知识渊博，很有人格魅力。,5.0,3
JLU,国学通论（一）,1003545120,2245973,张汉林爱学习,这个课比陕西吃饭大学的那个强多了,5.0,2
JLU,国学通论（一）,1003545120,2236885,长风沙渔人,非常好。学到很多知识。,5.0,2
JLU,国学通论（一）,1003545120,2187847,刘廷义,老师讲的非常好，通熟易懂，非常棒,5.0,2
JLU,国学通论（一）,1003545120,1712659,织虹纺霓,系统学习，受益匪浅。,3.0,2
JLU,国学通论（一）,1003545120,1706152,limulin001163com,增长知识学了,4.0,2
JLU,国学通论（一）,1003545120,1706672,路边的长椅,听了老师的课，第一个感觉就是自己的对于国学的认识都是浅薄的。之前自己对于国学有着一种朦胧的感觉，好像身处在满是浓雾的大山之中，明知道国学的雄伟，可是却没有办法对它有一个直观的认识。经过老师的讲课，虽然只是大略的粗讲，国学在心中却越来越清晰。,5.0,2
JLU,国学通论（一）,1003545120,4901705,mooc15629610412058658,课程有趣，吸引人，知识丰富,5.0,0
JLU,国学通论（一）,1003545120,4904538,janyjo,特别好，国粹!,5.0,0
JLU,国学通论（一）,1003545120,4881320,门庭雪,棒棒哒 棒棒哒 棒棒哒,5.0,0
JLU,国学通论（一）,1003545120,4869253,mooc12438669496316200,老师知识渊博，讲的很好。,5.0,0
JLU,国学通论（一）,1003545120,4785004,堕天使的梦魇,快乐复习(✪▽✪),5.0,0
JLU,国学通论（一）,1003545120,4775015,陈志勇12,浅显易懂，耐人寻味！,5.0,0
JLU,国学通论（一）,1003545120,4743383,mooc64905057420168138,"真的好，通俗易懂，范围广阔内容翔实。
",5.0,0
JLU,国学通论（一）,1003545120,4678832,李白迷妹,好极了！老师讲得很精彩！,4.0,0
JLU,国学通论（一）,1003545120,4647425,0966,别有洞天的课,5.0,0
JLU,国学通论（一）,1003545120,4616505,梅花莽侍者,醍醐灌顶，纾困解惑。,5.0,0
JLU,国学通论（一）,1003545120,4603661,mooc40764825296107156,老师的知识面很宽，讲解很透彻，原来一些模糊认识终于理清了脉络。,5.0,0
JLU,无机元素化学,1002538004,2765397,BH邹杨19231175,"别只是念课件
",3.0,6
JLU,无机元素化学,1002538004,3076836,8459,很多没有必要的制作错误，比如配平错误，反应物生成物的错误，已经严重影响到观看者的情绪！！！这些都是完全没有必要的错误。而且，次卤酸，HBrO，HIO不稳定，所以就直接省略了？这是什么逻辑，这是认认真真的上课，不是科普吧？,3.0,3
JLU,无机元素化学,1002538004,3414198,徐广昌12180522吉林大学,"好诚信推荐
",5.0,1
JLU,无机元素化学,1002538004,3274251,存mooc11581472118738,挺好的呀。。。,4.0,1
JLU,无机元素化学,1002538004,2686428,594mooc11581758494147,课是几点呢,5.0,1
JLU,无机元素化学,1002538004,2414227,庄稼瑞雪庆祝,内容详实丰富，老师讲解细致，5星好评,5.0,1
JLU,无机元素化学,1002538004,1982919,董俊杰-吉林大学-14180622,收获真的非常多！,5.0,1
JLU,无机元素化学,1002538004,1962187,马歆玥12180605吉林大学,吉大老师太优秀了！！！！,5.0,1
JLU,无机元素化学,1002538004,1903588,关浩然12180607吉林大学,很好，大赞王莉老师，徐佳宁老师,5.0,1
JLU,无机元素化学,1002538004,4920986,626877105qqcom,知识体系很详尽，拓展了无机化学专业知识；视频录制中的叙述有一些口误，还有可以改进之处。,3.0,0
JLU,无机元素化学,1002538004,4621306,笼回映雪阳,吉大YYDS,5.0,0
JLU,无机元素化学,1002538004,4509630,20届 化生2 凌盼盼,这个老师讲课好多口误,1.0,0
JLU,无机元素化学,1002538004,4396219,吉林大学12200423于麒,"课件有错别字，有时与书上内容不符
老师们讲课大部分时间为照PPT念
书本质量不错",4.0,0
JLU,无机元素化学,1002538004,4246134,钻石星尘0574,课程很好，增长了见识。化学爱好者表示very good,5.0,0
JLU,无机元素化学,1002538004,3738875,明月照潇湘,这个课程很不错，讲的比其他全,3.0,0
JLU,无机元素化学,1002538004,3656700,彭顺风,我觉得挺好的,5.0,0
JLU,无机元素化学,1002538004,3576328,MR_CLEO,课程内容完整，信息较全面,5.0,0
JLU,无机元素化学,1002538004,3518977,BH19231061,哈哈哈哈哈哈哈哈哈哈,5.0,0
JLU,无机元素化学,1002538004,3126508,191002098,老师弄得时间太苛刻,3.0,0
JLU,无机元素化学,1002538004,3101344,mooc15822797377366891,哇！超出预期了,5.0,0
JLU,国际金融,1002542001,1823774,时光666888,老师讲话声音非常温柔好听，是我听过最好的国际金融课，从源头说起非常体系，而且专业又通俗易懂，真心得很赞，很感谢老师让我听懂这门课,5.0,5
JLU,国际金融,1002542001,1650071,mooc51074766041748038,挺不错的，老师是不是太紧张了,4.0,4
JLU,国际金融,1002542001,3883888,mooc64814836248689920,在慕课上找了一圈国金的课，试听了好几个不同老师的讲解，最终选了这门！授课老师是少有的不对着ppt念的那种，讲得很好，而且还会举一些通俗易懂的例子来帮助我理解国金知识！太难得了！,5.0,3
JLU,国际金融,1002542001,2071118,mooc35050854625987898,本来看书看不懂的，看视频就soeasy，老师讲的太好了,5.0,2
JLU,国际金融,1002542001,389252,mooc1531109458112,非常好的老师，讲的很好，绝不照本宣科，深入浅出，总结到位，明显提高了学习效率，受益匪浅，谢谢！,5.0,2
JLU,国际金融,1002542001,340904,ykt1468908168245,老师深入简出，举重若轻，简单明了地解释了各种金融知识。谢谢老师。,5.0,2
JLU,国际金融,1002542001,1758121,芋头mooc80,谢谢老师，老师讲得真好,5.0,1
JLU,国际金融,1002542001,1707951,了不得嘎嘎,霍霍霍杰~,5.0,1
JLU,国际金融,1002542001,4979818,mooc97799447448742331,后面的呢 老师,5.0,0
JLU,国际金融,1002542001,4343907,🐬k1227538949259639052,老师讲的太好了，真的很好啊，详细,5.0,0
JLU,国际金融,1002542001,3065246,金融186赵云龙,找了一圈  还是没有ppt的课堂好听,5.0,0
JLU,国际金融,1002542001,2840302,scykt1577882036595,讲的非常好，,5.0,0
JLU,国际金融,1002542001,2600353,陈海刚,老师辛苦啦！,5.0,0
JLU,国际金融,1002542001,2442230,shmilyshimin163com,老师讲的超级好啊，把每个知识点都能说透了，深入浅出。,5.0,0
JLU,国际金融,1002542001,2403834,mooc44402991879580381,老师讲的很详细,5.0,0
JLU,国际金融,1002542001,2163036,韩娜mooc4,非常生动，有趣,5.0,0
JLU,国际金融,1002542001,2102050,Bluedays丿,老师讲的国际收支的概念深入浅出，十分好理解！,5.0,0
JLU,无机化学原理,1002478003,111768,mooc1469369050869,一直有看吉大老师的视频课，从黑发的宋老师到白发，青涩的张老师到无机大师，感谢吉大无机老师的陪伴,4.0,38
JLU,无机化学原理,1002478003,120180,乔军利,宋老师讲的和十几年前一样的好，只是头发全白了。宋老师祝您好！,5.0,18
JLU,无机化学原理,1002478003,3712397,w17865677345163com,总体来说一般，因为老师讲的题太少了，知识点显得有点干巴巴，不能很好的运用。,4.0,9
